date,portfolio_return,gross_return,benchmark_return,active_return,portfolio_value,turnover,transaction_cost,cash,delisting_liquidations,missing_return_fills,drawdown,benchmark_value
2023-02-23,0.00045991775154474723,0.00045991775154474723,0.005329429416074394,-0.0048695116645296466,976653.3510205605,0.0,0.0,2.3283064365386963e-10,0,0,-0.038738646788920805,1045011.0869538673
2023-02-24,-0.004049838307240372,-0.004049838307240372,-0.010537551485558128,0.0064877131783177555,972698.0628667028,0.0,0.0,2.3283064365386963e-10,0,0,-0.04263159984042475,1033999.2288221119
2023-02-27,0.0042150786989862965,0.0042150786989862965,0.0030730045671669703,0.0011420741318193262,976798.0617520375,0.0,0.0,2.3283064365386963e-10,0,0,-0.0385962166898296,1037176.7131747294
2023-02-28,-0.00210867421537253,-0.00210867421537253,-0.0030360018281855305,0.0009273276128130004,974738.3128655951,0.0,0.0,2.3283064365386963e-10,0,0,-0.04062350405825732,1034027.8427773794
2023-03-01,0.0025661987267719955,0.0026041375211471873,-0.004725264845680033,0.007291463572452028,977239.6850830067,0.05296378819437442,36.980396421361434,1.1641532182693481e-10,0,0,-0.03816155331587667,1029141.7873624491
2023-03-02,0.005802432625507503,0.005802432625507503,0.0075821940867943916,-0.0017797614612868884,982910.0525146731,0.0,0.0,1.1641532182693481e-10,0,0,-0.0325805505323693,1036944.9401370616
2023-03-03,0.01225579181719505,0.01225579181719505,0.0161477371607488,-0.0038919453435537488,994956.3934933211,0.0,0.0,1.1641532182693481e-10,0,0,-0.020724059159788477,1053689.2544805633
2023-03-06,-0.004907794257820397,-0.004907794257820397,0.0006871667698291617,-0.005594961027649559,990073.352218553,0.0,0.0,1.1641532182693481e-10,0,0,-0.025530143999065835,1054413.3147219685
2023-03-07,-0.01481390273014438,-0.01481390273014438,-0.015326919115337678,0.000513016385193299,975406.5018830793,0.0,0.0,1.1641532182693481e-10,0,0,-0.039965845659321486,1038252.4071330898
2023-03-08,0.004926771394275553,0.004926771394275553,0.0014147940136839399,0.0035119773805916132,980212.1067343473,0.0,0.0,1.1641532182693481e-10,0,0,-0.03523597685018831,1039721.3204233946
2023-03-09,-0.0224913781660393,-0.0224913781660393,-0.01845935787384867,-0.00403202029219063,958165.785558855,0.0,0.0,1.1641532182693481e-10,0,0,-0.056934849335840254,1020528.7324806286
2023-03-10,-0.01796008653110026,-0.01796008653110026,-0.01447813845705137,-0.0034819480740488906,940957.0451390784,0.0,0.0,1.1641532182693481e-10,0,0,-0.07387238104623373,1005753.376192375
2023-03-13,-0.009237283343622504,-0.009237283343622504,-0.001509761003189447,-0.007727522340433057,932265.158298951,0.0,0.0,1.1641532182693481e-10,0,0,-0.08242728427486412,1004234.9289661737
2023-03-14,0.012110740843108259,0.012110740843108259,0.016476655480623936,-0.004365914637515678,943555.580028169,0.0,0.0,1.1641532182693481e-10,0,0,-0.07131479891000991,1020781.361912358
2023-03-15,-0.016076983524068944,-0.016076983524068944,-0.00698088356543769,-0.009096099958631254,928386.0525140128,0.0,0.0,1.1641532182693481e-10,0,0,-0.08624525558698037,1013655.406079079
2023-03-16,0.015189142390044319,0.015189142390044319,0.017562006217166637,-0.002372863827122318,942487.4404585792,0.0,0.0,1.1641532182693481e-10,0,0,-0.07236610466451254,1031457.2286227044
2023-03-17,-0.016422349535023084,-0.016422349535023084,-0.011019457310067593,-0.005402892224955491,927009.5822789992,0.0,0.0,1.1641532182693481e-10,0,0,-0.08760003273424688,1020091.129724736
2023-03-20,0.01819350810594811,0.01819350810594811,0.008918403718310097,0.009275104387638011,943875.1386284836,0.0,0.0,1.1641532182693481e-10,0,0,-0.0710002765339306,1029188.7142490881
2023-03-21,0.010683018983965287,0.010683018983965287,0.012982193897784988,-0.0022991749138197015,953958.5746529446,0.0,0.0,1.1641532182693481e-10,0,0,-0.061075754852044195,1042549.8416948818
2023-03-22,-0.01725656955180599,-0.01725656955180599,-0.01646322377571363,-0.0007933457760923579,937496.5221599044,0.0,0.0,1.1641532182693481e-10,0,0,-0.07727836639231678,1025386.1103537241
2023-03-23,0.0032372032642609128,0.0032372032642609128,0.0029845287333754023,0.0002526745308855105,940531.3889616736,0.0,0.0,1.1641532182693481e-10,0,0,-0.07429132890799772,1028446.4046628787
2023-03-24,0.0033523966532817973,0.0033523966532817973,0.005639807253104534,-0.0022874105998227368,943684.4232423351,0.0,0.0,1.1641532182693481e-10,0,0,-0.07118798625711498,1034246.6441553257
2023-03-27,0.005205689924196788,0.005205689924196788,0.0016469543057482383,0.0035587356184485497,948596.9517360292,0.0,0.0,1.1641532182693481e-10,0,0,-0.06635287891570074,1035950.001119123
2023-03-28,0.002239333840650337,0.002239333840650337,-0.0015738434957162095,0.0038131773363665467,950721.1769911895,0.0,0.0,1.1641532182693481e-10,0,0,-0.06426213132223091,1034319.5779479743
2023-03-29,0.017926343187754323,0.017926343187754323,0.014237268879836451,0.0036890743079178723,967764.1310857992,0.0,0.0,1.1641532182693481e-10,0,0,-0.04748777315453545,1049045.4638868987
2023-03-30,0.009096127490926698,0.009096127490926698,0.005715269388667954,0.0033808581022587436,976567.0370033015,0.0,0.0,1.1641532182693481e-10,0,0,-0.03882360050248268,1055041.0413139723
2023-03-31,0.011531614386118827,0.011531614386118827,0.014436542471763847,-0.00290492808564502,987828.4314962182,0.0,0.0,1.1641532182693481e-10,0,0,-0.027739684906439188,1070272.1861163555
2023-04-03,0.00426823428079226,0.00430694078545768,0.0036988464765423945,0.0005693878042498657,992044.7146710715,0.05287244961967322,38.2353857924685,-1.1641532182693481e-10,0,0,-0.023589850099702936,1074230.9586209133
2023-04-04,-0.01710942887874578,-0.01710942887874578,-0.005796972083329965,-0.011312456795415815,975071.3961808712,0.0,0.0,-1.1641532182693481e-10,0,0,-0.04029567011590751,1068003.671742739
2023-04-05,0.0008923829551230611,0.0008923829551230611,-0.002492370531228194,0.003384753486351255,975941.533274851,0.0,0.0,-1.1641532182693481e-10,0,0,-0.0394392463299611,1065341.810864044
2023-04-06,-0.0013233192667044813,-0.0013233192667044813,0.0035791630944272956,-0.004902482361131777,974650.0510406913,0.0,0.0,-1.1641532182693481e-10,0,0,-0.040710374882132916,1069154.8429564391
2023-04-10,0.0067038372984837835,0.0067038372984837835,0.0009963029974375814,0.005707534301046202,981183.946405827,0.0,0.0,-1.1641532182693481e-10,0,0,-0.034279453313219244,1070220.0451312014
2023-04-11,-2.4992276888013976e-05,-2.4992276888013976e-05,-4.1352477946232646e-05,1.636020105821867e-05,981159.4243849603,0.0,0.0,-1.1641532182693481e-10,0,0,-0.034303588868518475,1070175.7888803876
2023-04-12,-0.0057743097850671,-0.0057743097850671,-0.004134884052006904,-0.0016394257330601958,975493.9059200234,0.0,0.0,-1.1641532182693481e-10,0,0,-0.03987981910471916,1065750.7360781021
2023-04-13,0.007965613075420208,0.007965613075420208,0.01326268999363811,-0.005297076918217902,983264.3129320127,0.0,0.0,-1.1641532182693481e-10,0,0,-0.032231873237804964,1079885.4577011978
2023-04-14,-0.0023545967567206727,-0.0023545967567206727,-0.0020693734728036706,-0.00028522328391700214,980949.1219697838,0.0,0.0,-1.1641532182693481e-10,0,0,-0.03451057693033677,1077650.7713813647
2023-04-17,0.003511386915622916,0.003511386915622916,0.00330615690296554,0.00020523001265737584,984393.6138815603,0.0,0.0,-1.1641532182693481e-10,0,0,-0.03112037000299761,1081213.6539181531
2023-04-18,0.0058726475000820955,0.0058726475000820955,0.0008552202959737354,0.00501742720410836,990174.6105772187,0.0,0.0,-1.1641532182693481e-10,0,0,-0.02543048146601523,1082138.329779268
2023-04-19,-0.009761812226961375,-0.009761812226961375,-8.42619976980652e-05,-0.00967755022926331,980508.7119568593,0.0,0.0,-1.1641532182693481e-10,0,0,-0.03494404610806412,1082047.146641815
2023-04-20,0.0004161402132856207,0.0004161402132856207,-0.00595254815297297,0.00636868836625859,980916.7410613814,0.0,0.0,-1.1641532182693481e-10,0,0,-0.03454244751757907,1075606.2088976428
2023-04-21,-0.0037993324427165742,-0.0037993324427165742,0.0009031888869577287,-0.004702521329674303,977189.9122634631,0.0,0.0,-1.1641532182693481e-10,0,0,-0.038210541718791236,1076577.684472262
2023-04-24,0.003473775597361506,0.003473775597361506,0.0008515791660903549,0.002622196431271151,980584.4507346718,0.0,0.0,-1.1641532182693481e-10,0,0,-0.03486950096881447,1077494.4755990363
2023-04-25,-0.016578914592712546,-0.016578914592712546,-0.015810858882773227,-0.0007680557099393193,964327.4248749997,0.0,0.0,-1.1641532182693481e-10,0,0,-0.050870317083074434,1060458.3624983723
2023-04-26,-0.013283016984496299,-0.013283016984496299,-0.003841187197329843,-0.009441829787166456,951518.2473117695,0.0,0.0,-1.1641532182693481e-10,0,0,-0.06347762278174951,1056384.9434130422
2023-04-27,0.012326697221986205,0.012326697221986205,0.01956614972249704,-0.0072394525005108346,963247.3246475768,0.0,0.0,-1.1641532182693481e-10,0,0,-0.05193339499616545,1077054.3293804533
2023-04-28,0.009247078311625856,0.009247078311625856,0.008253202753460531,0.0009938755581653247,972154.548092057,0.0,0.0,-1.1641532182693481e-10,0,0,-0.04316654885505766,1085943.4771373225
2023-05-01,0.00200589290151032,0.0020301713988157832,-0.0003861064902076494,0.0023919993917179694,974104.5859992458,0.03535217794410786,23.60245157647849,1.1641532182693481e-10,0,0,-0.04124724342747843,1085524.1873128011
2023-05-02,-0.009214292219963394,-0.009214292219963394,-0.011586262936400304,0.002371970716436911,965128.9016910422,0.0,0.0,1.1641532182693481e-10,0,0,-0.050081471493233054,1072947.018654773
2023-05-03,-0.012860473649579762,-0.012860473649579762,-0.006998305064656485,-0.005862168584923277,952716.8868823968,0.0,0.0,1.1641532182693481e-10,0,0,-0.06229787369834194,1065438.2081000132
2023-05-04,-0.013399502378375616,-0.013399502378375616,-0.007218732334382416,-0.0061807700439932,939950.9546906975,0.0,0.0,1.1641532182693481e-10,0,0,-0.0748626155699289,1057747.094856915
2023-05-05,0.018319977692236034,0.018319977692236034,0.018474751389515376,-0.00015477369727934231,957170.835212427,0.0,0.0,1.1641532182693481e-10,0,0,-0.05791411932491641,1077288.7094673787
2023-05-08,0.005477408196088218,0.005477408196088218,0.0004521286642489297,0.0050252795318392884,962413.6505902761,0.0,0.0,1.1641532182693481e-10,0,0,-0.052753930400687654,1077775.7825726008
2023-05-09,-0.0029493060061799303,-0.0029493060061799303,-0.004579421277258522,0.0016301152710785916,959575.1982301606,0.0,0.0,1.1641532182693481e-10,0,0,-0.05554764892308728,1072840.1932217737
2023-05-10,0.00028796397270758334,0.00028796397270758334,0.004483965263404999,-0.004196001290697415,959851.5213163547,0.0,0.0,1.1641532182693481e-10,0,0,-0.05527568067203814,1077650.7713813647
2023-05-11,-0.0040743437878986155,-0.0040743437878986155,-0.0016966239932159066,-0.002377719794682709,955940.7562331745,0.0,0.0,1.1641532182693481e-10,0,0,-0.05912481233376876,1075822.4032263316
2023-05-12,-0.0006297259306847769,-0.0006297259306847769,-0.0015833068345566526,0.0009535809038718757,955338.775550776,0.0,0.0,1.1641532182693481e-10,0,0,-0.059717305836980095,1074119.046262534
2023-05-15,0.00515846691412003,0.00515846691412003,0.0029581644391338813,0.002200302474986149,960266.8590162307,0.0,0.0,1.1641532182693481e-10,0,0,-0.054866888669220515,1077296.4670285843
2023-05-16,-0.01233849329946135,-0.01233849329946135,-0.006377683373153031,-0.005960809926308319,948418.6128105641,0.0,0.0,1.1641532182693481e-10,0,0,-0.06652840723047448,1070425.8112628595
2023-05-17,0.01419113985763576,0.01419113985763576,0.011890829058788244,0.0023003107988475158,961877.7539885438,0.0,0.0,1.1641532182693481e-10,0,0,-0.053281381304352116,1083154.0616047007
2023-05-18,0.01630665035100387,0.01630665035100387,0.009445048649426635,0.006861601701577236,977562.758203244,0.0,0.0,1.1641532182693481e-10,0,0,-0.037843571808496845,1093384.5044113812
2023-05-19,-0.003765643873043012,-0.003765643873043012,-0.0014458676054706077,-0.0023197762675724043,973881.6049923009,0.0,0.0,1.1641532182693481e-10,0,0,-0.04146671026722515,1091803.6151761292
2023-05-22,-0.007271204680232346,-0.007271204680232346,0.0001550346964389604,-0.007426239376671306,966800.3125080887,0.0,0.0,1.1641532182693481e-10,0,0,-0.04843640200968857,1091972.8826181788
2023-05-23,-0.007762778060972808,-0.007762778060972808,-0.011222026747550129,0.003459248686577321,959295.2562528092,0.0,0.0,1.1641532182693481e-10,0,0,-0.05582317903178802,1079718.7337218383
2023-05-24,-0.007983102220649685,-0.007983102220649685,-0.007318600335353365,-0.0006645018852963203,951637.1041623587,0.0,0.0,1.1641532182693481e-10,0,0,-0.06336063910794532,1071816.7038351344
2023-05-25,0.006733520020220096,0.006733520020220096,0.008757581265902425,-0.0020240612456823293,958044.9716552201,0.0,0.0,1.1641532182693481e-10,0,0,-0.05705375921965261,1081203.2257211225
2023-05-26,0.01896667169219679,0.01896667169219679,0.01304908677799732,0.00591758491419947,976215.8960989646,0.0,0.0,1.1641532182693481e-10,0,0,-0.039169207447380505,1095311.940438208
